id,amountUSD,fullParkedAmountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalAmount,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,refCode,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Location.organizationLevels,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_Organization.organizationLevels,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_UsageYear.organizationLevels,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Emergency.organizationLevels,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_GlobalCluster.organizationLevels,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Location.organizationLevels,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_Organization.organizationLevels,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_UsageYear.organizationLevels,reportDetails_sourceType,reportDetails_organization,reportDetails_reportChannel,reportDetails_date
304638,188623,,2027,,financial,2024-03-29T10:29:15.774Z,2024-01-14T00:00:00Z,2022-01-14T00:00:00Z,Third Party Monitoring in Northern Syria,earmarked,0.835,2024-01-14T00:00:00Z,Standard,,TRUE,157500,CHF,Traditional aid,,commitment,2024-03-29T10:29:15.774Z,1,incoming,single,7F-11091.01,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,,,,,,,26480,Coordination and support services,single,,,,218,Syrian Arab Republic,single,,,,4543,Private (individuals & organizations),single,Private Organizations,International Private Organizations,International Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2024-01-14T00:00:00.000Z
304652,59880,,2027,,financial,2024-03-29T10:47:18.546Z,2024-01-14T00:00:00Z,2022-01-14T00:00:00Z,Emergency food assistance,earmarked,0.835,2024-01-14T00:00:00Z,Standard,,TRUE,50000,CHF,Cash transfer programming (CTP),,paid,2024-03-29T10:47:18.546Z,1,incoming,single,7F-11102.01,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,,,,,,,6,Food Security,single,,,,36,Burkina Faso,single,,,,4319,International NGOs (Confidential),single,NGOs,International NGOs,International Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2024-01-14T00:00:00.000Z
304653,1197605,,2027,,financial,2024-03-29T10:49:15.906Z,2024-01-14T00:00:00Z,2022-01-14T00:00:00Z,Durable solutions,earmarked,0.835,2024-01-14T00:00:00Z,Standard,,TRUE,1000000,CHF,Traditional aid,,paid,2024-05-30T14:37:35.235Z,1,incoming,single,7F-11105.01,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,,,,,,,2,Early Recovery,single,,,,163,Nigeria,single,,,,5294,United Nations Development Programme,single,Multilateral Organizations,UN Agencies,International Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2024-01-14T00:00:00.000Z
304716,104167,,2027,,financial,2024-03-29T14:21:43.540Z,2022-10-27T00:00:00Z,2022-09-29T00:00:00Z,"Protection,",earmarked,0.96,2024-01-14T00:00:00Z,Standard,,TRUE,100000,CHF,Traditional aid,,commitment,2024-03-29T14:21:43.540Z,1,incoming,single,7F-10792.03,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,,,,,,,10,Protection,single,,,,52,Democratic Republic of the Congo,single,,,,558,Buco Cotonou,single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2024-01-14T00:00:00.000Z
304728,431034,,2027,,financial,2024-03-29T14:52:49.983Z,2022-02-28T00:00:00Z,,Disaster Risk Reduction (DRR),earmarked,0.928,2024-01-14T00:00:00Z,Standard,,TRUE,400000,CHF,Traditional aid,,commitment,2024-03-29T14:52:49.983Z,1,incoming,single,7F-10801.02,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,,,,,,,26481,Other,single,,,,175; 45; 11; 242; 49; 65; 27,"Peru; Chile; Argentina; Venezuela, Bolivarian Republic of; Colombia; Ecuador; Bolivia, Plurinational State of",shared; shared; shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL; NULL; NULL,2836,Practical Action,single,NGOs,International NGOs,International Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2024-01-14T00:00:00.000Z
304770,1614583,,2027,,financial,2024-03-29T18:38:07.270Z,2022-10-27T00:00:00Z,2022-09-29T00:00:00Z,Agricultural development,earmarked,0.96,2024-01-14T00:00:00Z,Standard,,TRUE,1550000,CHF,Traditional aid,,commitment,2024-03-29T18:38:07.270Z,1,incoming,single,7F-10474.99,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,957,Sudan Complex Emergency 2023,single,,,,6,Food Security,single,,,,211,South Sudan,single,,,,4305,Mercy Corps,single,NGOs,International NGOs,International Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2024-01-14T00:00:00.000Z
304787,729167,,2027,,financial,2024-03-29T19:11:14.125Z,2022-10-27T00:00:00Z,2022-09-29T00:00:00Z,"Protection,",earmarked,0.96,2024-01-14T00:00:00Z,Standard,,TRUE,700000,CHF,Traditional aid,,commitment,2024-03-29T19:11:14.125Z,1,incoming,single,7F-10489.99,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,,,,,,,10,Protection,single,,,,162,Niger,single,,,,4319,International NGOs (Confidential),single,NGOs,International NGOs,International Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2024-01-14T00:00:00.000Z
304793,625000,,2027,,financial,2024-03-29T19:28:35.139Z,2022-10-27T00:00:00Z,2022-09-29T00:00:00Z,Sexual & Gender-based violence,earmarked,0.96,2024-01-14T00:00:00Z,Standard,,TRUE,600000,CHF,Traditional aid,,commitment,2024-03-29T19:28:35.139Z,1,incoming,single,7F-10501.99,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,,,,,,,13,Protection - Gender-Based Violence,single,,,,52,Democratic Republic of the Congo,single,,,,4319,International NGOs (Confidential),single,NGOs,International NGOs,International Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2024-01-14T00:00:00.000Z
304801,1666667,,2027,,financial,2024-03-29T19:37:40.741Z,2022-10-27T00:00:00Z,2022-09-29T00:00:00Z,Household food security,earmarked,0.96,2024-01-14T00:00:00Z,Standard,,TRUE,1600000,CHF,Traditional aid,,commitment,2024-03-29T19:37:40.741Z,1,incoming,single,7F-10504.99,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,,,,,,,6,Food Security,single,,,,52,Democratic Republic of the Congo,single,,,,4533,HEKS - Hilfswerk der Evangelischen Kirchen Schweiz,single,NGOs,International NGOs,International Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2024-01-14T00:00:00.000Z
304888,1041667,,2027,,financial,2024-03-30T09:28:02.014Z,2022-10-27T00:00:00Z,2022-09-29T00:00:00Z,Forced displacement,earmarked,0.96,2024-01-14T00:00:00Z,Standard,,TRUE,1000000,CHF,Traditional aid,,commitment,2024-05-30T11:36:37.719Z,1,incoming,single,7F-10684.99,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,,,,,,,10,Protection,single,,,,251,Global,single,,,,4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2024-01-14T00:00:00.000Z
304910,913242,,2027,,financial,2024-03-30T11:28:06.131Z,2022-01-20T00:00:00Z,,Food safety and quality,earmarked,0.876,2024-01-14T00:00:00Z,Standard,,TRUE,800000,CHF,Cash transfer programming (CTP),,commitment,2024-03-30T11:28:06.131Z,1,incoming,single,7F-10754.03,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,,,,,,,6,Food Security,single,,,,52,Democratic Republic of the Congo,single,,,,3230,Solidarités International,single,NGOs,International NGOs,International Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2024-01-14T00:00:00.000Z
304921,570776,,2027,,financial,2024-03-30T11:50:02.497Z,2022-01-20T00:00:00Z,,Water sanitation,earmarked,0.876,2024-01-14T00:00:00Z,Standard,,TRUE,500000,CHF,Traditional aid,,commitment,2024-03-30T11:50:02.497Z,1,incoming,single,7F-10727.99,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,,,,,,,11,Water Sanitation Hygiene,single,,,,4; 71; 212; 211; 52; 44; 162; 163; 36; 43; 127; 137; 39,Algeria; Ethiopia; Sudan; South Sudan; Democratic Republic of the Congo; Chad; Niger; Nigeria; Burkina Faso; Central African Republic; Libya; Mali; Cameroon,shared; shared; shared; shared; shared; shared; shared; shared; shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2024-01-14T00:00:00.000Z
304937,114155,,2027,,financial,2024-03-30T13:12:22.993Z,2022-01-20T00:00:00Z,,Removal of land mines,earmarked,0.876,2024-01-14T00:00:00Z,Standard,,TRUE,100000,CHF,Traditional aid,,commitment,2024-03-30T13:12:22.993Z,1,incoming,single,7F-10748.99,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,,,,,,,15,Protection - Mine Action,single,,,,49,Colombia,single,,,,2373,Campaña Colombiana Contra Minas,single,NGOs,National NGOs/CSOs,Local and National Non-State Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2024-01-14T00:00:00.000Z
304943,0,1691395,,304945|304946|304947|304948|304949,financial,2024-03-31T17:43:20.979Z,2024-03-26T00:00:00Z,2024-03-26T00:00:00Z,Restoring Livelihoods and Revitalizing Rural Communities Affected by Mines and Explosive Remnants of War,earmarked,1.348,2024-03-27T00:00:00Z,Parked,Multiyear,TRUE,0,CAD,Cash transfer programming (CTP),,pledge,2025-01-16T17:38:44.933Z,1,incoming,shared,OSRO/UKR/031/CAN  Project no.: P012671 PO No: 7457656,40,Canada,single,,,,2928,"Canada, Government of",single,Governments,National Governments,National and Sub-National State Actors,45,2024,single,,,,,,,,,,6,Food Security,single,,,,234,Ukraine,single,,,,4399,Food and Agriculture Organization of the United Nations,single,Multilateral Organizations,UN Agencies,International Actors,45; 46; 47; 48; 49,2024; 2025; 2026; 2027; 2028,shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL,Primary,Food and Agriculture Organization of the United Nations,Email,2024-03-28T00:00:00.000Z
304944,0,5727003,,304950|304951|304952|304953|304954,financial,2024-03-31T17:46:29.268Z,2024-03-26T00:00:00Z,2024-03-26T00:00:00Z,Restoring Livelihoods and Revitalizing Rural Communities Affected by Mines and Explosive Remnants of War,earmarked,1.348,2024-03-27T00:00:00Z,Parked,Multiyear,TRUE,0,CAD,Traditional aid,,pledge,2025-01-16T17:39:17.105Z,1,incoming,shared,OSRO/UKR/031/CAN  Project no.: P012671 PO No: 7457656,40,Canada,single,,,,2928,"Canada, Government of",single,Governments,National Governments,National and Sub-National State Actors,45,2024,single,,,,,,,,,,6,Food Security,single,,,,234,Ukraine,single,,,,4399,Food and Agriculture Organization of the United Nations,single,Multilateral Organizations,UN Agencies,International Actors,45; 46; 47; 48; 49,2024; 2025; 2026; 2027; 2028,shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL,Primary,Food and Agriculture Organization of the United Nations,Email,2024-03-28T00:00:00.000Z
304948,338279,338279,,,financial,2024-03-31T18:02:45.777Z,2024-03-26T00:00:00Z,2024-03-26T00:00:00Z,Restoring Livelihoods and Revitalizing Rural Communities Affected by Mines and Explosive Remnants of War,earmarked,1.348,2024-03-27T00:00:00Z,Parked,Multiyear,TRUE,456000,CAD,Cash transfer programming (CTP),304943,pledge,2024-03-31T18:02:45.777Z,1,incoming,single,OSRO/UKR/031/CAN  Project no.: P012671 PO No: 7457656,40,Canada,single,,,,2928,"Canada, Government of",single,Governments,National Governments,National and Sub-National State Actors,45,2024,single,,,,,,,,,,6,Food Security,single,,,,234,Ukraine,single,,,,4399,Food and Agriculture Organization of the United Nations,single,Multilateral Organizations,UN Agencies,International Actors,48,2027,single,,,,Primary,Food and Agriculture Organization of the United Nations,Email,2024-03-28T00:00:00.000Z
304953,1145400,1145400,,,financial,2024-03-31T18:20:37.476Z,2024-03-26T00:00:00Z,2024-03-26T00:00:00Z,Restoring Livelihoods and Revitalizing Rural Communities Affected by Mines and Explosive Remnants of War,earmarked,1.348,2024-03-27T00:00:00Z,Parked,Multiyear,TRUE,1543999,CAD,Traditional aid,304944,pledge,2024-03-31T18:27:52.470Z,1,incoming,single,OSRO/UKR/031/CAN  Project no.: P012671 PO No: 7457656,40,Canada,single,,,,2928,"Canada, Government of",single,Governments,National Governments,National and Sub-National State Actors,45,2024,single,,,,,,,,,,6,Food Security,single,,,,234,Ukraine,single,,,,4399,Food and Agriculture Organization of the United Nations,single,Multilateral Organizations,UN Agencies,International Actors,48,2027,single,,,,Primary,Food and Agriculture Organization of the United Nations,Email,2024-03-28T00:00:00.000Z
306004,2181025,2181025,2024,,financial,2024-04-17T22:38:00.988Z,2024-01-31T00:00:00Z,2024-01-31T00:00:00Z,"Yemen HRP 2024/ IOM Yemen CRP	Multi-Sector	Enhancing Peacebuilding Gains and Socioeconomic Development: The intervention will support the cosntruction and/or rehabiliton of water and irrigation infrastructure in conjunction with livelihood support and community-led conflict resolution
--- KFW",earmarked,0.917,2024-04-18T00:00:00Z,Parked,KFW,TRUE,2000000,EUR,Traditional aid,,pledge,2024-04-17T22:50:50.013Z,1,incoming,single,,83,Germany,single,,,,4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,46,2025,single,,,,,,,,,,11,Water Sanitation Hygiene,single,,,,248,Yemen,single,,,,2986,International Organization for Migration,single,Multilateral Organizations,UN Agencies,International Actors,48,2027,single,,,,Primary,International Organization for Migration,Email,2024-04-18T00:00:00.000Z
306116,185621,,2024,,financial,2024-04-18T12:26:33.934Z,2024-03-26T00:00:00Z,2024-03-26T00:00:00Z,"Cash Consortium of Yemen (main award held by DRC) 
Improving food security and resilience of internally displaced persons in the context of climate change in Yemen through improved climate-adapted livelihoods' capacities and resources",earmarked,0.9212,2024-04-17T00:00:00Z,Standard,,TRUE,170994,EUR,Cash transfer programming (CTP),,commitment,2024-04-18T12:26:33.934Z,1,incoming,single,,,,,,,,2966,European Commission,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,45,2024,single,,,,,,,,,,2,Early Recovery,single,,,,248,Yemen,single,,,,3230,Solidarités International,single,NGOs,International NGOs,International Actors,48,2027,single,,,,Primary,Solidarités International,Email,2024-04-17T00:00:00.000Z
306672,0,600000,,306673|306674|306675,financial,2024-04-26T07:13:32.314Z,2024-04-18T00:00:00Z,,United Nation Multi-Country Sustainable Development Cooperation Framework - Empowering Jamaica´s Future: SDG Joint Program on Digital Transformation for Education,earmarked,,2024-04-18T00:00:00Z,Parked,Multiyear,FALSE,,,Traditional aid,,commitment,2024-04-26T07:18:04.366Z,1,incoming,shared,750687,,,,,,,971,UN Multi-Partner Trust Fund,single,Pooled Funds,Global UN Pooled Funds,Pooled Funds,45,2024,single,,,,,,,,,,6,Food Security,single,,,,111,Jamaica,single,,,,4399,Food and Agriculture Organization of the United Nations,single,Multilateral Organizations,UN Agencies,International Actors,45; 46; 47; 48,2024; 2025; 2026; 2027,shared; shared; shared; shared,NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL,Primary,Food and Agriculture Organization of the United Nations,Email,2024-04-18T00:00:00.000Z
307686,0,3433476,2023,308397|308401,financial,2024-12-01T02:25:41.863Z,2023-06-07T00:00:00Z,2023-06-07T00:00:00Z,Bangladesh - Strengthening Shock Responsive Social Protection Systems - 2023,,0.932,2024-04-17T00:00:00Z,Parked,Multiyear,TRUE,0,EUR,Traditional aid,,commitment,2025-03-24T13:10:36.231Z,2,incoming,shared,ECHO/-XA/BUD/2023/91022,,,,,,,8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,44,2023,single,,,,,,,,,,,,,,,,19,Bangladesh,single,,,,3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,44; 45; 46; 47; 48,2023; 2024; 2025; 2026; 2027,shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL,Primary,European Commission's Humanitarian Aid and Civil Protection Department,From EDRIS,2024-11-30T00:00:00.000Z
308324,2455090,,2027,,financial,2024-05-13T15:08:35.409Z,2024-01-12T00:00:00Z,,Education facilities&material,softly earmarked,0.835,2024-01-12T00:00:00Z,Standard,,TRUE,2050000,CHF,Traditional aid,,commitment,2024-05-13T15:08:35.409Z,1,incoming,single,7F-08002.07,217,Switzerland,single,,,,2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,48,2027,single,,,,,,,,,,3,Education,single,,,,96,Haiti,single,,,,2646,Swiss Development Cooperation/Swiss Humanitarian Aid,single,Governments,International Government Entities,International Actors,48,2027,single,,,,Primary,"Switzerland, Government of",Email,2024-01-12T00:00:00.000Z
310115,0,6857811,2023,310116|310117,financial,2024-05-22T10:05:46.970Z,2023-11-24T00:00:00Z,2023-11-24T00:00:00Z,"Out of plan	Livelihoods, Resilience & Socio-Economic Inclusion	PROSPECTS Global – Improving Prospects for Host Communities and Forcibly Displaced Persons (Phase 2)",softly earmarked,,2024-05-22T00:00:00Z,Parked,Multiyear,TRUE,,,Traditional aid,,commitment,2024-05-22T10:06:45.729Z,1,incoming,shared,GLO/23/53/NLD,157,Netherlands,single,,,,3008,"Netherlands, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,,,,,,,251,Global,single,,,,2994,International Labour Organization,single,Multilateral Organizations,UN Agencies,International Actors,45; 46; 47; 48; 44,2024; 2025; 2026; 2027; 2023,shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL,Primary,International Labour Organization,Email,2024-05-22T00:00:00.000Z
310126,0,948524,2024,310127,financial,2024-05-22T10:20:15.376Z,2024-02-06T00:00:00Z,2024-02-06T00:00:00Z,Out of plan	HDP (development)	Project to Strengthen Agricultural Opportunities Through Training and Technological Investment (PROFIT) – Phase II,softly earmarked,41.7533,2024-05-22T00:00:00Z,Parked,Multiyear,TRUE,0,NOK,Traditional aid,,commitment,2024-05-22T10:21:00.933Z,1,incoming,shared,HTI/24/02/NOR,167,Norway,single,,,,2930,"Norway, Government of",single,Governments,National Governments,National and Sub-National State Actors,45,2024,single,,,,,,,,,,,,,,,,96,Haiti,single,,,,2994,International Labour Organization,single,Multilateral Organizations,UN Agencies,International Actors,45; 46; 47; 48; 49,2024; 2025; 2026; 2027; 2028,shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL,Primary,International Labour Organization,Email,2024-05-22T00:00:00.000Z
